"r_id","r_gender","r_age","r_educ","r_income","r_party","r_strength","r_lean","profile","cage","chealthcare","cmarriage","cparty","educ","exp","gender","guns","highway","ideology","immigration","income","job","kids","marital","military","race","relative","school","vacation"
"R_27xtOnSi0fKW5KF",1,59,6,5,1,0,NA,4,2,2,1,2,3,3,1,1,2,2,1,2,1,3,2,2,1,1,1,1
"R_XnfCk3ZkQARzWvL",1,30,5,3,3,NA,1,1,2,1,2,1,2,3,1,2,3,1,3,2,2,3,2,1,1,1,1,3
"R_XnfCk3ZkQARzWvL",1,30,5,3,3,NA,1,2,1,2,2,2,2,1,1,1,4,2,1,1,1,2,2,2,1,3,1,1
"R_XnfCk3ZkQARzWvL",1,30,5,3,3,NA,1,3,1,1,1,1,2,1,2,2,1,1,2,1,4,4,3,1,7,1,3,2
"R_XnfCk3ZkQARzWvL",1,30,5,3,3,NA,1,4,2,1,2,2,3,3,1,1,1,2,1,2,1,3,1,1,2,2,2,1
"R_9Rb8O4N80I3YZzT",2,36,5,2,1,0,NA,1,1,2,1,2,3,2,1,2,1,1,3,3,2,3,2,1,1,3,3,3
"R_9Rb8O4N80I3YZzT",2,36,5,2,1,0,NA,2,1,1,1,2,2,1,1,2,2,2,3,2,3,4,2,1,7,2,2,1
"R_9Rb8O4N80I3YZzT",2,36,5,2,1,0,NA,3,3,2,1,2,3,2,1,2,3,1,2,2,2,3,2,1,1,1,1,2
"R_9Rb8O4N80I3YZzT",2,36,5,2,1,0,NA,4,2,2,2,2,3,2,1,2,4,1,1,3,2,2,2,1,1,4,3,4
"R_0pN2B75V7a8EZl7",1,37,3,4,2,0,NA,1,2,1,2,1,2,1,1,2,4,2,2,3,1,3,2,1,1,2,2,3
"R_0pN2B75V7a8EZl7",1,37,3,4,2,0,NA,2,1,2,2,1,3,3,1,1,3,2,1,3,2,2,2,2,1,2,1,1
"R_0pN2B75V7a8EZl7",1,37,3,4,2,0,NA,3,2,1,2,1,3,2,1,1,1,2,2,1,2,3,3,2,1,3,3,3
"R_0pN2B75V7a8EZl7",1,37,3,4,2,0,NA,4,1,1,2,1,2,1,1,2,1,1,2,1,4,1,3,2,7,1,3,4
"R_AFN2ApxmWBFyRFL",2,24,6,5,2,1,NA,1,3,1,1,2,2,2,1,1,3,2,1,3,2,4,2,2,1,4,1,2
"R_AFN2ApxmWBFyRFL",2,24,6,5,2,1,NA,2,1,1,2,1,2,3,2,2,2,1,2,3,2,4,2,1,1,2,1,3
"R_AFN2ApxmWBFyRFL",2,24,6,5,2,1,NA,3,2,1,2,2,3,3,1,1,4,2,1,3,1,4,2,2,1,4,2,3
"R_AFN2ApxmWBFyRFL",2,24,6,5,2,1,NA,4,1,2,1,1,2,1,2,1,4,1,3,2,3,1,2,1,1,4,1,2
"R_2U01WO9AapFEukl",1,27,3,3,2,0,NA,1,1,2,2,1,2,2,2,1,1,1,3,2,2,1,2,1,1,4,2,4
"R_2U01WO9AapFEukl",1,27,3,3,2,0,NA,2,1,1,2,2,2,2,1,1,2,2,1,3,1,2,1,2,1,1,3,4
"R_2U01WO9AapFEukl",1,27,3,3,2,0,NA,3,1,2,2,1,2,2,1,2,2,1,3,1,1,2,2,1,3,1,2,1
"R_2U01WO9AapFEukl",1,27,3,3,2,0,NA,4,3,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,1,1
"R_2Qt6IQBi92aKA4b",2,34,5,4,2,1,NA,1,3,2,2,1,2,2,1,1,2,2,2,2,2,3,2,2,1,1,1,1
"R_2Qt6IQBi92aKA4b",2,34,5,4,2,1,NA,2,2,1,2,2,2,3,2,1,1,2,1,2,1,1,2,1,1,2,2,3
"R_2Qt6IQBi92aKA4b",2,34,5,4,2,1,NA,3,1,1,1,2,2,3,2,1,3,1,3,2,1,3,2,1,1,4,2,4
"R_2Qt6IQBi92aKA4b",2,34,5,4,2,1,NA,4,3,2,1,1,3,3,2,2,4,1,3,2,2,3,2,2,1,1,2,2
"R_pt4PeRMMsAATVCN",2,48,6,4,2,1,NA,1,2,2,2,1,2,3,1,1,1,2,1,3,1,3,2,1,1,2,3,1
"R_pt4PeRMMsAATVCN",2,48,6,4,2,1,NA,2,2,2,2,2,2,3,1,1,4,2,1,3,1,3,2,1,1,1,2,1
"R_pt4PeRMMsAATVCN",2,48,6,4,2,1,NA,3,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,3,2,4
"R_pt4PeRMMsAATVCN",2,48,6,4,2,1,NA,4,2,2,1,1,2,1,2,2,1,1,2,1,3,3,2,1,1,4,3,4
"R_1Cf6C8zwkGnB35m",2,57,2,1,1,0,NA,1,2,2,1,2,2,2,1,1,1,2,2,3,2,3,2,1,1,1,2,3
"R_1Cf6C8zwkGnB35m",2,57,2,1,1,0,NA,2,2,2,1,1,3,3,1,2,4,1,2,3,2,3,2,1,1,3,1,3
"R_1Cf6C8zwkGnB35m",2,57,2,1,1,0,NA,3,3,1,2,2,2,3,1,1,4,2,2,2,1,3,2,2,1,2,3,3
"R_1Cf6C8zwkGnB35m",2,57,2,1,1,0,NA,4,3,1,2,1,3,3,1,2,2,1,3,3,2,3,2,2,1,3,1,4
"R_1LvZvofM1m2kHaD",1,34,5,3,3,NA,-1,1,1,2,1,2,3,2,1,2,3,2,2,1,2,2,1,1,1,4,1,1
"R_1LvZvofM1m2kHaD",1,34,5,3,3,NA,-1,2,2,1,1,1,3,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1
"R_1LvZvofM1m2kHaD",1,34,5,3,3,NA,-1,3,3,2,1,1,3,3,1,2,1,1,3,2,1,4,2,2,2,1,3,2
"R_1LvZvofM1m2kHaD",1,34,5,3,3,NA,-1,4,2,1,1,2,3,2,2,2,1,2,3,1,2,3,2,1,1,4,3,2
"R_2tolGR4Ku5axn0o",2,58,4,5,1,0,NA,1,1,1,1,2,2,1,1,2,3,1,1,1,2,3,2,2,2,2,2,4
"R_2tolGR4Ku5axn0o",2,58,4,5,1,0,NA,2,1,1,1,1,2,3,1,2,4,2,2,1,2,3,2,2,7,4,1,3
"R_2tolGR4Ku5axn0o",2,58,4,5,1,0,NA,3,3,2,2,2,3,2,1,1,1,2,1,2,2,2,2,2,1,1,3,1
"R_2tolGR4Ku5axn0o",2,58,4,5,1,0,NA,4,3,2,1,1,2,2,1,1,3,1,3,2,2,3,2,1,1,4,2,4
"R_0UMgqeRwcRcsXO9",2,32,5,5,1,0,NA,1,3,2,2,1,3,3,1,2,4,2,1,2,1,3,2,2,1,1,3,4
"R_0UMgqeRwcRcsXO9",2,32,5,5,1,0,NA,2,2,1,1,2,2,3,1,1,1,1,3,1,4,2,3,1,7,2,1,3
"R_0UMgqeRwcRcsXO9",2,32,5,5,1,0,NA,3,1,1,1,2,2,3,2,1,1,1,2,2,2,2,1,2,2,3,3,1
"R_0UMgqeRwcRcsXO9",2,32,5,5,1,0,NA,4,3,2,2,1,2,3,1,2,3,2,2,2,3,4,2,2,1,1,2,2
"R_BG2RtvCjudbNbeV",2,30,5,4,3,NA,-1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1
"R_BG2RtvCjudbNbeV",2,30,5,4,3,NA,-1,2,1,1,2,1,2,1,1,2,1,2,3,2,1,1,2,1,1,1,3,4
"R_BG2RtvCjudbNbeV",2,30,5,4,3,NA,-1,3,2,1,2,2,3,3,1,1,4,2,2,3,2,3,3,2,1,2,2,4
"R_BG2RtvCjudbNbeV",2,30,5,4,3,NA,-1,4,3,2,2,2,3,1,1,1,2,2,1,2,1,4,2,1,2,3,3,2
"R_9vLOFlg0iOVNU4N",2,23,5,1,3,NA,0,1,1,2,2,2,3,3,1,1,3,2,1,3,1,3,2,1,1,3,2,1
"R_9vLOFlg0iOVNU4N",2,23,5,1,3,NA,0,2,1,1,2,2,3,2,1,1,4,2,1,3,2,3,2,1,1,1,3,2
"R_9vLOFlg0iOVNU4N",2,23,5,1,3,NA,0,3,1,1,2,2,3,3,1,1,1,2,1,3,3,3,2,2,1,4,1,4
"R_9vLOFlg0iOVNU4N",2,23,5,1,3,NA,0,4,3,1,1,2,3,3,1,2,1,1,3,3,3,4,2,2,1,2,2,3
"R_2foIaWNfTO3PGcD",2,57,5,2,2,0,NA,1,3,2,2,2,2,1,1,1,4,2,1,2,1,4,2,2,1,1,2,2
"R_2foIaWNfTO3PGcD",2,57,5,2,2,0,NA,2,1,2,2,1,2,3,1,1,2,2,2,1,2,1,1,1,1,3,3,1
"R_2foIaWNfTO3PGcD",2,57,5,2,2,0,NA,3,3,2,1,2,2,2,2,2,3,2,2,2,3,3,2,1,1,4,2,4
"R_2foIaWNfTO3PGcD",2,57,5,2,2,0,NA,4,2,2,1,1,3,3,2,2,3,1,3,2,2,2,3,1,1,3,3,3
"R_3QK8Ds49n4LNU4l",2,22,5,2,3,NA,1,1,3,2,1,1,3,2,1,1,3,1,3,3,2,4,2,1,1,3,2,3
"R_3QK8Ds49n4LNU4l",2,22,5,2,3,NA,1,2,2,1,2,1,3,3,1,2,4,2,1,2,1,3,2,2,1,1,1,1
"R_3QK8Ds49n4LNU4l",2,22,5,2,3,NA,1,3,1,1,2,2,2,3,1,2,1,2,2,3,2,4,2,1,1,4,3,2
"R_3QK8Ds49n4LNU4l",2,22,5,2,3,NA,1,4,2,2,1,1,3,2,1,2,3,2,1,2,2,3,2,1,1,1,1,3
"R_5vZTS5ttO6naHCR",2,27,5,2,1,1,NA,1,3,1,1,2,3,3,2,2,4,1,2,2,2,3,2,2,7,3,2,1
"R_5vZTS5ttO6naHCR",2,27,5,2,1,1,NA,2,1,2,2,1,2,2,1,2,3,2,3,1,1,4,2,1,3,4,1,3
"R_5vZTS5ttO6naHCR",2,27,5,2,1,1,NA,3,3,2,2,1,2,1,2,1,2,2,1,3,3,2,1,2,2,2,3,4
"R_5vZTS5ttO6naHCR",2,27,5,2,1,1,NA,4,3,2,2,1,1,3,1,1,1,2,3,1,4,1,3,2,3,1,1,2
"R_1geDUtFxqBTzrPI",1,33,2,2,3,NA,0,1,3,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,3,4
"R_1geDUtFxqBTzrPI",1,33,2,2,3,NA,0,2,2,1,1,1,2,3,2,2,3,1,3,2,2,3,2,1,1,3,1,1
"R_1geDUtFxqBTzrPI",1,33,2,2,3,NA,0,3,2,2,2,1,3,2,1,1,4,2,1,3,1,4,2,2,1,2,2,2
"R_1geDUtFxqBTzrPI",1,33,2,2,3,NA,0,4,3,2,1,1,2,2,1,1,2,1,2,2,2,3,2,1,2,4,3,3
"R_ZgHZMp7tR41KIrT",1,46,2,3,1,1,NA,1,1,2,1,2,2,2,1,1,4,2,3,1,1,3,2,2,1,1,1,2
"R_ZgHZMp7tR41KIrT",1,46,2,3,1,1,NA,2,2,1,1,2,2,3,1,2,2,2,3,1,2,3,2,1,1,4,3,1
"R_ZgHZMp7tR41KIrT",1,46,2,3,1,1,NA,3,3,2,2,2,2,2,1,1,3,2,1,1,1,4,2,2,1,2,2,4
"R_ZgHZMp7tR41KIrT",1,46,2,3,1,1,NA,4,3,1,1,2,3,1,1,2,4,1,3,1,2,4,2,1,1,3,2,2
"R_74B6Ij4FZtBtNlj",1,29,5,4,3,NA,-1,1,1,2,1,2,3,3,1,1,1,2,2,2,2,3,2,1,1,4,2,1
"R_74B6Ij4FZtBtNlj",1,29,5,4,3,NA,-1,2,2,1,1,2,2,3,1,1,4,2,2,2,2,3,2,1,1,2,2,2
"R_74B6Ij4FZtBtNlj",1,29,5,4,3,NA,-1,3,3,1,2,1,2,2,1,2,2,1,2,2,1,4,3,1,1,3,3,4
"R_74B6Ij4FZtBtNlj",1,29,5,4,3,NA,-1,4,1,1,1,1,3,3,1,2,4,1,3,2,2,3,2,1,1,4,2,1
"R_1eyLPCBlgkYvEs6",1,41,3,4,3,NA,-1,1,1,1,1,2,2,1,2,2,3,2,3,2,3,2,2,1,1,2,3,3
"R_1eyLPCBlgkYvEs6",1,41,3,4,3,NA,-1,2,3,1,2,1,3,3,1,2,4,1,3,3,2,3,2,1,1,1,1,4
"R_1eyLPCBlgkYvEs6",1,41,3,4,3,NA,-1,3,1,2,1,2,3,1,2,1,1,2,2,3,2,1,1,1,1,4,2,3
"R_1eyLPCBlgkYvEs6",1,41,3,4,3,NA,-1,4,1,1,1,1,2,1,2,2,2,1,3,1,1,3,2,1,7,3,3,1
"R_12uymOzO789ilih",1,39,3,4,1,1,NA,1,2,1,1,2,2,2,1,1,1,2,2,3,2,3,2,1,1,4,1,1
"R_12uymOzO789ilih",1,39,3,4,1,1,NA,2,3,1,2,1,2,3,1,2,2,1,3,3,3,2,3,1,2,2,2,1
"R_12uymOzO789ilih",1,39,3,4,1,1,NA,3,1,2,1,2,2,3,1,1,1,2,1,3,1,4,2,2,1,1,2,1
"R_12uymOzO789ilih",1,39,3,4,1,1,NA,4,3,2,2,2,3,3,1,1,4,2,1,3,2,2,3,2,1,3,3,3
"R_3NCxxDjJoQdiWtx",1,30,5,3,3,NA,-1,1,3,1,1,1,2,3,1,2,1,1,2,3,1,3,2,1,1,4,2,1
"R_3NCxxDjJoQdiWtx",1,30,5,3,3,NA,-1,2,3,2,1,1,3,3,1,1,4,2,1,3,1,2,2,2,1,1,3,4
"R_3NCxxDjJoQdiWtx",1,30,5,3,3,NA,-1,3,2,2,1,1,2,1,2,2,1,2,2,1,3,4,2,1,7,3,1,2
"R_3NCxxDjJoQdiWtx",1,30,5,3,3,NA,-1,4,2,1,1,1,2,3,1,2,1,1,3,2,4,3,3,2,2,2,3,1
"R_1d5YqNQg7FVNFw9",2,33,5,4,3,NA,0,1,3,1,1,1,3,3,1,2,1,1,3,2,2,4,2,1,1,1,3,1
"R_1d5YqNQg7FVNFw9",2,33,5,4,3,NA,0,2,1,2,1,2,3,3,1,1,4,2,2,3,2,4,2,2,1,4,1,1
"R_1d5YqNQg7FVNFw9",2,33,5,4,3,NA,0,3,2,2,1,2,3,3,1,1,3,2,2,3,2,4,2,2,1,3,2,2
"R_1d5YqNQg7FVNFw9",2,33,5,4,3,NA,0,4,2,2,1,2,3,3,1,1,3,2,2,3,2,4,2,2,1,3,2,1
"R_3lxhqPhDl5YGK8f",2,35,5,3,3,NA,0,1,2,1,2,1,2,1,1,2,4,2,2,3,1,3,2,1,1,1,1,1
"R_3lxhqPhDl5YGK8f",2,35,5,3,3,NA,0,2,1,1,2,1,2,1,1,1,3,2,2,3,1,3,2,1,1,1,1,1
"R_3lxhqPhDl5YGK8f",2,35,5,3,3,NA,0,3,2,2,2,1,2,1,1,2,3,2,2,3,1,3,2,1,1,4,1,1
"R_3lxhqPhDl5YGK8f",2,35,5,3,3,NA,0,4,3,2,1,2,2,3,2,2,3,1,3,3,2,4,2,1,1,1,2,3
"R_1g8yKaER3L8kfxf",2,48,5,3,2,1,NA,1,2,2,1,1,3,3,1,2,4,1,3,3,2,1,1,1,2,2,3,4
"R_1g8yKaER3L8kfxf",2,48,5,3,2,1,NA,2,2,1,2,1,3,2,1,2,3,1,3,3,1,4,2,2,1,1,1,3
