ee,u.id.otree,id.t,session.id,u.id,task.time,participant.ip_address,alpha,chance_ex1,chance_ex2,chance_ex3,chance_ex4,r.task,n.task,session.code,ProbC1,ProbB1,ProbA1,ProbC2,ProbB2,ProbA2
3,rdchw2go,cthree,1,3,15,10.31.48.252,100,,,,,46,54,xzgxdli3,0.6,0,0.4,0,0.75,0.25
3,rdchw2go,cthree,1,3,11,10.31.48.252,100,,,,,47,50,xzgxdli3,0.55,0,0.45,0,0.75,0.25
3,rdchw2go,cthree,1,3,10,10.31.48.252,100,,,,,48,23,xzgxdli3,0.5,0,0.5,0,0.75,0.25
3,rdchw2go,cthree,1,3,23,10.31.48.252,100,,,,,49,28,xzgxdli3,0.45,0,0.55,0,0.75,0.25
3,rdchw2go,cthree,1,3,11,10.31.48.252,100,,,,,50,10,xzgxdli3,0.4,0,0.6,0,0.75,0.25
3,rdchw2go,cthree,1,3,10,10.31.48.252,100,,,,,51,41,xzgxdli3,0.35,0,0.65,0,0.75,0.25
3,rdchw2go,cthree,1,3,11,10.31.48.252,100,,,,,52,11,xzgxdli3,0.3,0,0.7,0,0.75,0.25
3,rdchw2go,cthree,1,3,84,10.31.48.252,100,,,,,53,75,xzgxdli3,0.25,0,0.75,0,0.75,0.25
3,rdchw2go,cthree,1,3,13,10.31.48.252,100,,,,,54,45,xzgxdli3,0.2,0,0.8,0,0.75,0.25
3,rdchw2go,cthree,1,3,8,10.31.48.252,0,,,,,55,62,xzgxdli3,0.15,0,0.85,0,0.75,0.25
3,rdchw2go,cthree,1,3,7,10.31.48.252,0,,,,,56,72,xzgxdli3,0.1,0,0.9,0,0.75,0.25
3,rdchw2go,cthree,1,3,9,10.31.48.252,100,,,,,57,18,xzgxdli3,0.05,0,0.95,0,0.75,0.25
3,rdchw2go,cthree,1,3,9,10.31.48.252,100,,,,,58,66,xzgxdli3,0.5,0,0.5,0,0.6,0.4
3,rdchw2go,cthree,1,3,8,10.31.48.252,100,,,,,59,64,xzgxdli3,0.45,0,0.55,0,0.6,0.4
3,rdchw2go,cthree,1,3,10,10.31.48.252,100,,,,,60,46,xzgxdli3,0.4,0,0.6,0,0.6,0.4
3,rdchw2go,cthree,1,3,11,10.31.48.252,100,,,,,61,7,xzgxdli3,0.35,0,0.65,0,0.6,0.4
3,rdchw2go,cthree,1,3,9,10.31.48.252,100,,,,,62,42,xzgxdli3,0.3,0,0.7,0,0.6,0.4
3,rdchw2go,cthree,1,3,12,10.31.48.252,100,,,,,63,31,xzgxdli3,0.25,0,0.75,0,0.6,0.4
3,rdchw2go,cthree,1,3,8,10.31.48.252,100,,,,,64,61,xzgxdli3,0.2,0,0.8,0,0.6,0.4
3,rdchw2go,cthree,1,3,7,10.31.48.252,0,,,,,65,27,xzgxdli3,0.15,0,0.85,0,0.6,0.4
3,rdchw2go,cthree,1,3,7,10.31.48.252,100,,,,,66,14,xzgxdli3,0.1,0,0.9,0,0.6,0.4
3,rdchw2go,cthree,1,3,7,10.31.48.252,0,,,,,67,59,xzgxdli3,0.05,0,0.95,0,0.6,0.4
3,rdchw2go,cthree,1,3,9,10.31.48.252,100,,,,,68,13,xzgxdli3,0.35,0,0.65,0,0.45,0.55
3,rdchw2go,cthree,1,3,7,10.31.48.252,100,,,,,69,65,xzgxdli3,0.3,0,0.7,0,0.45,0.55
3,rdchw2go,cthree,1,3,18,10.31.48.252,100,,,,,70,76,xzgxdli3,0.25,0,0.75,0,0.45,0.55
3,rdchw2go,cthree,1,3,10,10.31.48.252,100,,,,,71,60,xzgxdli3,0.2,0,0.8,0,0.45,0.55
3,rdchw2go,cthree,1,3,8,10.31.48.252,0,,,,,72,21,xzgxdli3,0.15,0,0.85,0,0.45,0.55
3,rdchw2go,cthree,1,3,8,10.31.48.252,0,,,,,73,24,xzgxdli3,0.1,0,0.9,0,0.45,0.55
3,rdchw2go,cthree,1,3,8,10.31.48.252,0,,,,,74,29,xzgxdli3,0.05,0,0.95,0,0.45,0.55
3,rdchw2go,cthree,1,3,8,10.31.48.252,100,,,,,75,68,xzgxdli3,0.2,0,0.8,0,0.3,0.7
3,rdchw2go,cthree,1,3,9,10.31.48.252,0,,,,,76,37,xzgxdli3,0.15,0,0.85,0,0.3,0.7
3,rdchw2go,cthree,1,3,32,10.31.48.252,75,,,,,77,3,xzgxdli3,0.1,0,0.9,0,0.3,0.7
3,rdchw2go,cthree,1,3,8,10.31.48.252,0,,,,,78,48,xzgxdli3,0.05,0,0.95,0,0.3,0.7
3,rdchw2go,cthree,1,3,9,10.31.48.252,100,,,,,79,49,xzgxdli3,0.05,0,0.95,0,0.15,0.85
3,rdchw2go,cthree,1,3,104,10.31.48.252,100,,,,,80,80,xzgxdli3,0.65,0,0.35,0,0.9,0.1
3,rdchw2go,cthree,1,3,9,10.31.48.252,100,,,,,81,81,xzgxdli3,0.65,0,0.35,0,0.9,0.1
3,rdchw2go,cthree,1,3,7,10.31.48.252,100,,,,,82,82,xzgxdli3,0.65,0,0.35,0,0.9,0.1
3,rdchw2go,cthree,1,3,8,10.31.48.252,100,,,,,83,83,xzgxdli3,0.05,0,0.95,0.5,0.5,0
3,rdchw2go,cthree,1,3,6,10.31.48.252,100,,,,,84,84,xzgxdli3,0.05,0,0.95,0.5,0.5,0
3,rdchw2go,cthree,1,3,5,10.31.48.252,100,,,,,85,85,xzgxdli3,0.05,0,0.95,0.5,0.5,0
4,le7pqhuw,gseven,1,4,23,10.148.64.218,78,,,,,1,58,xzgxdli3,0.95,0,0.05,0.5,0.5,0
4,le7pqhuw,gseven,1,4,27,10.148.64.218,64,,,,,2,35,xzgxdli3,0.9,0,0.1,0.5,0.5,0
4,le7pqhuw,gseven,1,4,15,10.148.64.218,98,,,,,3,42,xzgxdli3,0.85,0,0.15,0.5,0.5,0
4,le7pqhuw,gseven,1,4,30,10.148.64.218,28,,,,,4,25,xzgxdli3,0.8,0,0.2,0.5,0.5,0
4,le7pqhuw,gseven,1,4,33,10.148.64.218,90,,,,,5,8,xzgxdli3,0.75,0,0.25,0.5,0.5,0
4,le7pqhuw,gseven,1,4,11,10.148.64.218,51,,,,,6,45,xzgxdli3,0.7,0,0.3,0.5,0.5,0
4,le7pqhuw,gseven,1,4,26,10.148.64.218,46,,,,,7,28,xzgxdli3,0.65,0,0.35,0.5,0.5,0
4,le7pqhuw,gseven,1,4,24,10.148.64.218,32,,,,,8,48,xzgxdli3,0.6,0,0.4,0.5,0.5,0
4,le7pqhuw,gseven,1,4,16,10.148.64.218,39,,,,,9,26,xzgxdli3,0.55,0,0.45,0.5,0.5,0
4,le7pqhuw,gseven,1,4,19,10.148.64.218,99,,,,,10,62,xzgxdli3,0.95,0,0.05,0,1,0
4,le7pqhuw,gseven,1,4,17,10.148.64.218,71,,,,,11,27,xzgxdli3,0.9,0,0.1,0,1,0
4,le7pqhuw,gseven,1,4,28,10.148.64.218,100,,,,,12,6,xzgxdli3,0.85,0,0.15,0,1,0
4,le7pqhuw,gseven,1,4,20,10.148.64.218,98,,,,,13,56,xzgxdli3,0.8,0,0.2,0,1,0
4,le7pqhuw,gseven,1,4,17,10.148.64.218,85,,,,,14,66,xzgxdli3,0.75,0,0.25,0,1,0
4,le7pqhuw,gseven,1,4,33,10.148.64.218,62,30,27,80,12,15,1,xzgxdli3,0.7,0,0.3,0,1,0
4,le7pqhuw,gseven,1,4,24,10.148.64.218,91,,,,,16,13,xzgxdli3,0.65,0,0.35,0,1,0
4,le7pqhuw,gseven,1,4,41,10.148.64.218,58,,,,,17,5,xzgxdli3,0.6,0,0.4,0,1,0
4,le7pqhuw,gseven,1,4,15,10.148.64.218,70,,,,,18,29,xzgxdli3,0.55,0,0.45,0,1,0
4,le7pqhuw,gseven,1,4,24,10.148.64.218,72,,,,,19,50,xzgxdli3,0.5,0,0.5,0,1,0
4,le7pqhuw,gseven,1,4,33,10.148.64.218,50,,,,,20,24,xzgxdli3,0.45,0,0.55,0,1,0
4,le7pqhuw,gseven,1,4,18,10.148.64.218,29,,,,,21,10,xzgxdli3,0.4,0,0.6,0,1,0
4,le7pqhuw,gseven,1,4,14,10.148.64.218,60,,,,,22,19,xzgxdli3,0.35,0,0.65,0,1,0
4,le7pqhuw,gseven,1,4,13,10.148.64.218,48,,,,,23,57,xzgxdli3,0.3,0,0.7,0,1,0
4,le7pqhuw,gseven,1,4,20,10.148.64.218,19,,,,,24,40,xzgxdli3,0.25,0,0.75,0,1,0
4,le7pqhuw,gseven,1,4,14,10.148.64.218,15,,,,,25,51,xzgxdli3,0.2,0,0.8,0,1,0
4,le7pqhuw,gseven,1,4,10,10.148.64.218,10,,,,,26,67,xzgxdli3,0.15,0,0.85,0,1,0
4,le7pqhuw,gseven,1,4,11,10.148.64.218,9,,,,,27,55,xzgxdli3,0.1,0,0.9,0,1,0
4,le7pqhuw,gseven,1,4,14,10.148.64.218,8,,,,,28,73,xzgxdli3,0.05,0,0.95,0,1,0
4,le7pqhuw,gseven,1,4,23,10.148.64.218,49,,,,,29,30,xzgxdli3,0.8,0,0.2,0,0.9,0.1
4,le7pqhuw,gseven,1,4,13,10.148.64.218,78,,,,,30,49,xzgxdli3,0.75,0,0.25,0,0.9,0.1
4,le7pqhuw,gseven,1,4,11,10.148.64.218,87,,,,,31,72,xzgxdli3,0.7,0,0.3,0,0.9,0.1
4,le7pqhuw,gseven,1,4,16,10.148.64.218,88,,,,,32,34,xzgxdli3,0.65,0,0.35,0,0.9,0.1
4,le7pqhuw,gseven,1,4,32,10.148.64.218,99,,,,,33,53,xzgxdli3,0.6,0,0.4,0,0.9,0.1
4,le7pqhuw,gseven,1,4,22,10.148.64.218,94,,,,,34,65,xzgxdli3,0.55,0,0.45,0,0.9,0.1
4,le7pqhuw,gseven,1,4,17,10.148.64.218,90,,,,,35,4,xzgxdli3,0.5,0,0.5,0,0.9,0.1
4,le7pqhuw,gseven,1,4,16,10.148.64.218,76,,,,,36,32,xzgxdli3,0.45,0,0.55,0,0.9,0.1
4,le7pqhuw,gseven,1,4,29,10.148.64.218,37,,,,,37,47,xzgxdli3,0.4,0,0.6,0,0.9,0.1
4,le7pqhuw,gseven,1,4,11,10.148.64.218,55,,,,,38,63,xzgxdli3,0.35,0,0.65,0,0.9,0.1
4,le7pqhuw,gseven,1,4,18,10.148.64.218,52,,,,,39,23,xzgxdli3,0.3,0,0.7,0,0.9,0.1
4,le7pqhuw,gseven,1,4,15,10.148.64.218,59,,,,,40,20,xzgxdli3,0.25,0,0.75,0,0.9,0.1
4,le7pqhuw,gseven,1,4,19,10.148.64.218,18,,,,,41,7,xzgxdli3,0.2,0,0.8,0,0.9,0.1
4,le7pqhuw,gseven,1,4,10,10.148.64.218,10,,,,,42,75,xzgxdli3,0.15,0,0.85,0,0.9,0.1
4,le7pqhuw,gseven,1,4,21,10.148.64.218,26,,,,,43,2,xzgxdli3,0.1,0,0.9,0,0.9,0.1
4,le7pqhuw,gseven,1,4,12,10.148.64.218,4,,,,,44,61,xzgxdli3,0.05,0,0.95,0,0.9,0.1
4,le7pqhuw,gseven,1,4,10,10.148.64.218,98,,,,,45,69,xzgxdli3,0.65,0,0.35,0,0.75,0.25
4,le7pqhuw,gseven,1,4,20,10.148.64.218,83,,,,,46,46,xzgxdli3,0.6,0,0.4,0,0.75,0.25
4,le7pqhuw,gseven,1,4,13,10.148.64.218,90,,,,,47,44,xzgxdli3,0.55,0,0.45,0,0.75,0.25
4,le7pqhuw,gseven,1,4,9,10.148.64.218,82,,,,,48,76,xzgxdli3,0.5,0,0.5,0,0.75,0.25
4,le7pqhuw,gseven,1,4,17,10.148.64.218,84,,,,,49,16,xzgxdli3,0.45,0,0.55,0,0.75,0.25
4,le7pqhuw,gseven,1,4,18,10.148.64.218,60,,,,,50,11,xzgxdli3,0.4,0,0.6,0,0.75,0.25
4,le7pqhuw,gseven,1,4,11,10.148.64.218,75,,,,,51,41,xzgxdli3,0.35,0,0.65,0,0.75,0.25
4,le7pqhuw,gseven,1,4,15,10.148.64.218,62,,,,,52,77,xzgxdli3,0.3,0,0.7,0,0.75,0.25
4,le7pqhuw,gseven,1,4,22,10.148.64.218,14,,,,,53,59,xzgxdli3,0.25,0,0.75,0,0.75,0.25
4,le7pqhuw,gseven,1,4,14,10.148.64.218,50,,,,,54,22,xzgxdli3,0.2,0,0.8,0,0.75,0.25
4,le7pqhuw,gseven,1,4,13,10.148.64.218,26,,,,,55,12,xzgxdli3,0.15,0,0.85,0,0.75,0.25
4,le7pqhuw,gseven,1,4,28,10.148.64.218,18,,,,,56,3,xzgxdli3,0.1,0,0.9,0,0.75,0.25
4,le7pqhuw,gseven,1,4,17,10.148.64.218,19,,,,,57,38,xzgxdli3,0.05,0,0.95,0,0.75,0.25
4,le7pqhuw,gseven,1,4,21,10.148.64.218,99,,,,,58,71,xzgxdli3,0.5,0,0.5,0,0.6,0.4
4,le7pqhuw,gseven,1,4,14,10.148.64.218,77,,,,,59,14,xzgxdli3,0.45,0,0.55,0,0.6,0.4
4,le7pqhuw,gseven,1,4,12,10.148.64.218,99,,,,,60,54,xzgxdli3,0.4,0,0.6,0,0.6,0.4
4,le7pqhuw,gseven,1,4,14,10.148.64.218,70,,,,,61,79,xzgxdli3,0.35,0,0.65,0,0.6,0.4
4,le7pqhuw,gseven,1,4,12,10.148.64.218,56,,,,,62,52,xzgxdli3,0.3,0,0.7,0,0.6,0.4
4,le7pqhuw,gseven,1,4,15,10.148.64.218,65,,,,,63,17,xzgxdli3,0.25,0,0.75,0,0.6,0.4
4,le7pqhuw,gseven,1,4,9,10.148.64.218,8,,,,,64,43,xzgxdli3,0.2,0,0.8,0,0.6,0.4
4,le7pqhuw,gseven,1,4,12,10.148.64.218,33,,,,,65,9,xzgxdli3,0.15,0,0.85,0,0.6,0.4
4,le7pqhuw,gseven,1,4,15,10.148.64.218,22,,,,,66,39,xzgxdli3,0.1,0,0.9,0,0.6,0.4
4,le7pqhuw,gseven,1,4,25,10.148.64.218,11,,,,,67,68,xzgxdli3,0.05,0,0.95,0,0.6,0.4
4,le7pqhuw,gseven,1,4,22,10.148.64.218,87,,,,,68,18,xzgxdli3,0.35,0,0.65,0,0.45,0.55
4,le7pqhuw,gseven,1,4,13,10.148.64.218,61,,,,,69,36,xzgxdli3,0.3,0,0.7,0,0.45,0.55
4,le7pqhuw,gseven,1,4,13,10.148.64.218,62,,,,,70,33,xzgxdli3,0.25,0,0.75,0,0.45,0.55
4,le7pqhuw,gseven,1,4,16,10.148.64.218,49,,,,,71,15,xzgxdli3,0.2,0,0.8,0,0.45,0.55
4,le7pqhuw,gseven,1,4,9,10.148.64.218,13,,,,,72,78,xzgxdli3,0.15,0,0.85,0,0.45,0.55
4,le7pqhuw,gseven,1,4,11,10.148.64.218,99,,,,,73,60,xzgxdli3,0.1,0,0.9,0,0.45,0.55
4,le7pqhuw,gseven,1,4,11,10.148.64.218,0,,,,,74,37,xzgxdli3,0.05,0,0.95,0,0.45,0.55
4,le7pqhuw,gseven,1,4,12,10.148.64.218,96,,,,,75,31,xzgxdli3,0.2,0,0.8,0,0.3,0.7
4,le7pqhuw,gseven,1,4,11,10.148.64.218,100,,,,,76,21,xzgxdli3,0.15,0,0.85,0,0.3,0.7
4,le7pqhuw,gseven,1,4,9,10.148.64.218,5,,,,,77,64,xzgxdli3,0.1,0,0.9,0,0.3,0.7
4,le7pqhuw,gseven,1,4,10,10.148.64.218,14,,,,,78,70,xzgxdli3,0.05,0,0.95,0,0.3,0.7
4,le7pqhuw,gseven,1,4,9,10.148.64.218,95,,,,,79,74,xzgxdli3,0.05,0,0.95,0,0.15,0.85
4,le7pqhuw,gseven,1,4,103,10.148.64.218,100,,,,,80,80,xzgxdli3,0.65,0,0.35,0,0.9,0.1
4,le7pqhuw,gseven,1,4,11,10.148.64.218,100,,,,,81,81,xzgxdli3,0.65,0,0.35,0,0.9,0.1
4,le7pqhuw,gseven,1,4,17,10.148.64.218,100,,,,,82,82,xzgxdli3,0.65,0,0.35,0,0.9,0.1
4,le7pqhuw,gseven,1,4,10,10.148.64.218,100,,,,,83,83,xzgxdli3,0.05,0,0.95,0.5,0.5,0
4,le7pqhuw,gseven,1,4,6,10.148.64.218,0,,,,,84,84,xzgxdli3,0.05,0,0.95,0.5,0.5,0
4,le7pqhuw,gseven,1,4,9,10.148.64.218,100,,,,,85,85,xzgxdli3,0.05,0,0.95,0.5,0.5,0
5,zf1heloz,fsix,1,5,11,10.95.210.176,100,,,,,1,52,xzgxdli3,0.95,0,0.05,0.5,0.5,0
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,2,49,xzgxdli3,0.9,0,0.1,0.5,0.5,0
5,zf1heloz,fsix,1,5,9,10.95.210.176,100,,,,,3,75,xzgxdli3,0.85,0,0.15,0.5,0.5,0
5,zf1heloz,fsix,1,5,13,10.95.210.176,100,,,,,4,32,xzgxdli3,0.8,0,0.2,0.5,0.5,0
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,5,43,xzgxdli3,0.75,0,0.25,0.5,0.5,0
5,zf1heloz,fsix,1,5,9,10.95.210.176,100,,,,,6,60,xzgxdli3,0.7,0,0.3,0.5,0.5,0
5,zf1heloz,fsix,1,5,14,10.95.210.176,100,,,,,7,73,xzgxdli3,0.65,0,0.35,0.5,0.5,0
5,zf1heloz,fsix,1,5,13,10.95.210.176,100,,,,,8,36,xzgxdli3,0.6,0,0.4,0.5,0.5,0
5,zf1heloz,fsix,1,5,18,10.95.210.176,80,,,,,9,45,xzgxdli3,0.55,0,0.45,0.5,0.5,0
5,zf1heloz,fsix,1,5,18,10.95.210.176,100,,,,,10,5,xzgxdli3,0.95,0,0.05,0,1,0
5,zf1heloz,fsix,1,5,12,10.95.210.176,100,,,,,11,47,xzgxdli3,0.9,0,0.1,0,1,0
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,12,72,xzgxdli3,0.85,0,0.15,0,1,0
5,zf1heloz,fsix,1,5,13,10.95.210.176,100,,,,,13,42,xzgxdli3,0.8,0,0.2,0,1,0
5,zf1heloz,fsix,1,5,9,10.95.210.176,100,,,,,14,35,xzgxdli3,0.75,0,0.25,0,1,0
5,zf1heloz,fsix,1,5,12,10.95.210.176,100,,,,,15,40,xzgxdli3,0.7,0,0.3,0,1,0
5,zf1heloz,fsix,1,5,17,10.95.210.176,100,,,,,16,76,xzgxdli3,0.65,0,0.35,0,1,0
5,zf1heloz,fsix,1,5,9,10.95.210.176,100,,,,,17,31,xzgxdli3,0.6,0,0.4,0,1,0
5,zf1heloz,fsix,1,5,12,10.95.210.176,100,,,,,18,48,xzgxdli3,0.55,0,0.45,0,1,0
5,zf1heloz,fsix,1,5,15,10.95.210.176,100,,,,,19,18,xzgxdli3,0.5,0,0.5,0,1,0
5,zf1heloz,fsix,1,5,15,10.95.210.176,93,,,,,20,11,xzgxdli3,0.45,0,0.55,0,1,0
5,zf1heloz,fsix,1,5,13,10.95.210.176,100,,,,,21,30,xzgxdli3,0.4,0,0.6,0,1,0
5,zf1heloz,fsix,1,5,13,10.95.210.176,90,,,,,22,51,xzgxdli3,0.35,0,0.65,0,1,0
5,zf1heloz,fsix,1,5,15,10.95.210.176,92,,,,,23,61,xzgxdli3,0.3,0,0.7,0,1,0
5,zf1heloz,fsix,1,5,15,10.95.210.176,82,,,,,24,64,xzgxdli3,0.25,0,0.75,0,1,0
5,zf1heloz,fsix,1,5,16,10.95.210.176,61,,,,,25,33,xzgxdli3,0.2,0,0.8,0,1,0
5,zf1heloz,fsix,1,5,13,10.95.210.176,0,,,,,26,2,xzgxdli3,0.15,0,0.85,0,1,0
5,zf1heloz,fsix,1,5,16,10.95.210.176,13,,,,,27,39,xzgxdli3,0.1,0,0.9,0,1,0
5,zf1heloz,fsix,1,5,15,10.95.210.176,3,,,,,28,38,xzgxdli3,0.05,0,0.95,0,1,0
5,zf1heloz,fsix,1,5,9,10.95.210.176,100,,,,,29,58,xzgxdli3,0.8,0,0.2,0,0.9,0.1
5,zf1heloz,fsix,1,5,9,10.95.210.176,100,,,,,30,57,xzgxdli3,0.75,0,0.25,0,0.9,0.1
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,31,55,xzgxdli3,0.7,0,0.3,0,0.9,0.1
5,zf1heloz,fsix,1,5,16,10.95.210.176,100,,,,,32,13,xzgxdli3,0.65,0,0.35,0,0.9,0.1
5,zf1heloz,fsix,1,5,14,10.95.210.176,100,,,,,33,9,xzgxdli3,0.6,0,0.4,0,0.9,0.1
5,zf1heloz,fsix,1,5,12,10.95.210.176,100,,,,,34,23,xzgxdli3,0.55,0,0.45,0,0.9,0.1
5,zf1heloz,fsix,1,5,15,10.95.210.176,94,,,,,35,71,xzgxdli3,0.5,0,0.5,0,0.9,0.1
5,zf1heloz,fsix,1,5,19,10.95.210.176,90,,,,,36,19,xzgxdli3,0.45,0,0.55,0,0.9,0.1
5,zf1heloz,fsix,1,5,20,10.95.210.176,100,,,,,37,59,xzgxdli3,0.4,0,0.6,0,0.9,0.1
5,zf1heloz,fsix,1,5,11,10.95.210.176,91,,,,,38,78,xzgxdli3,0.35,0,0.65,0,0.9,0.1
5,zf1heloz,fsix,1,5,20,10.95.210.176,71,,,,,39,7,xzgxdli3,0.3,0,0.7,0,0.9,0.1
5,zf1heloz,fsix,1,5,21,10.95.210.176,100,,,,,40,29,xzgxdli3,0.25,0,0.75,0,0.9,0.1
5,zf1heloz,fsix,1,5,13,10.95.210.176,84,,,,,41,65,xzgxdli3,0.2,0,0.8,0,0.9,0.1
5,zf1heloz,fsix,1,5,17,10.95.210.176,14,,,,,42,4,xzgxdli3,0.15,0,0.85,0,0.9,0.1
5,zf1heloz,fsix,1,5,11,10.95.210.176,0,,,,,43,12,xzgxdli3,0.1,0,0.9,0,0.9,0.1
5,zf1heloz,fsix,1,5,13,10.95.210.176,0,,,,,44,46,xzgxdli3,0.05,0,0.95,0,0.9,0.1
5,zf1heloz,fsix,1,5,15,10.95.210.176,100,,,,,45,67,xzgxdli3,0.65,0,0.35,0,0.75,0.25
5,zf1heloz,fsix,1,5,12,10.95.210.176,100,,,,,46,53,xzgxdli3,0.6,0,0.4,0,0.75,0.25
5,zf1heloz,fsix,1,5,15,10.95.210.176,100,,,,,47,6,xzgxdli3,0.55,0,0.45,0,0.75,0.25
5,zf1heloz,fsix,1,5,12,10.95.210.176,89,,,,,48,79,xzgxdli3,0.5,0,0.5,0,0.75,0.25
5,zf1heloz,fsix,1,5,14,10.95.210.176,95,,,,,49,69,xzgxdli3,0.45,0,0.55,0,0.75,0.25
5,zf1heloz,fsix,1,5,14,10.95.210.176,85,,,,,50,15,xzgxdli3,0.4,0,0.6,0,0.75,0.25
5,zf1heloz,fsix,1,5,18,10.95.210.176,87,,,,,51,34,xzgxdli3,0.35,0,0.65,0,0.75,0.25
5,zf1heloz,fsix,1,5,20,10.95.210.176,98,,,,,52,16,xzgxdli3,0.3,0,0.7,0,0.75,0.25
5,zf1heloz,fsix,1,5,11,10.95.210.176,81,,,,,53,66,xzgxdli3,0.25,0,0.75,0,0.75,0.25
5,zf1heloz,fsix,1,5,12,10.95.210.176,73,,,,,54,70,xzgxdli3,0.2,0,0.8,0,0.75,0.25
5,zf1heloz,fsix,1,5,12,10.95.210.176,29,,,,,55,37,xzgxdli3,0.15,0,0.85,0,0.75,0.25
5,zf1heloz,fsix,1,5,12,10.95.210.176,16,,,,,56,41,xzgxdli3,0.1,0,0.9,0,0.75,0.25
5,zf1heloz,fsix,1,5,9,10.95.210.176,0,,,,,57,62,xzgxdli3,0.05,0,0.95,0,0.75,0.25
5,zf1heloz,fsix,1,5,14,10.95.210.176,100,,,,,58,27,xzgxdli3,0.5,0,0.5,0,0.6,0.4
5,zf1heloz,fsix,1,5,12,10.95.210.176,100,,,,,59,17,xzgxdli3,0.45,0,0.55,0,0.6,0.4
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,60,68,xzgxdli3,0.4,0,0.6,0,0.6,0.4
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,61,63,xzgxdli3,0.35,0,0.65,0,0.6,0.4
5,zf1heloz,fsix,1,5,19,10.95.210.176,88,,,,,62,21,xzgxdli3,0.3,0,0.7,0,0.6,0.4
5,zf1heloz,fsix,1,5,15,10.95.210.176,91,,,,,63,56,xzgxdli3,0.25,0,0.75,0,0.6,0.4
5,zf1heloz,fsix,1,5,17,10.95.210.176,80,,,,,64,28,xzgxdli3,0.2,0,0.8,0,0.6,0.4
5,zf1heloz,fsix,1,5,22,10.95.210.176,29,,,,,65,44,xzgxdli3,0.15,0,0.85,0,0.6,0.4
5,zf1heloz,fsix,1,5,16,10.95.210.176,36,,,,,66,54,xzgxdli3,0.1,0,0.9,0,0.6,0.4
5,zf1heloz,fsix,1,5,11,10.95.210.176,0,,,,,67,8,xzgxdli3,0.05,0,0.95,0,0.6,0.4
5,zf1heloz,fsix,1,5,12,10.95.210.176,93,,,,,68,50,xzgxdli3,0.35,0,0.65,0,0.45,0.55
5,zf1heloz,fsix,1,5,14,10.95.210.176,89,,,,,69,77,xzgxdli3,0.3,0,0.7,0,0.45,0.55
5,zf1heloz,fsix,1,5,19,10.95.210.176,100,35,100,45,100,70,1,xzgxdli3,0.25,0,0.75,0,0.45,0.55
5,zf1heloz,fsix,1,5,25,10.95.210.176,75,,,,,71,22,xzgxdli3,0.2,0,0.8,0,0.45,0.55
5,zf1heloz,fsix,1,5,18,10.95.210.176,77,,,,,72,26,xzgxdli3,0.15,0,0.85,0,0.45,0.55
5,zf1heloz,fsix,1,5,23,10.95.210.176,34,,,,,73,24,xzgxdli3,0.1,0,0.9,0,0.45,0.55
5,zf1heloz,fsix,1,5,20,10.95.210.176,8,,,,,74,25,xzgxdli3,0.05,0,0.95,0,0.45,0.55
5,zf1heloz,fsix,1,5,16,10.95.210.176,100,,,,,75,74,xzgxdli3,0.2,0,0.8,0,0.3,0.7
5,zf1heloz,fsix,1,5,17,10.95.210.176,100,,,,,76,10,xzgxdli3,0.15,0,0.85,0,0.3,0.7
5,zf1heloz,fsix,1,5,28,10.95.210.176,43,,,,,77,20,xzgxdli3,0.1,0,0.9,0,0.3,0.7
5,zf1heloz,fsix,1,5,18,10.95.210.176,100,,,,,78,3,xzgxdli3,0.05,0,0.95,0,0.3,0.7
5,zf1heloz,fsix,1,5,24,10.95.210.176,0,,,,,79,14,xzgxdli3,0.05,0,0.95,0,0.15,0.85
5,zf1heloz,fsix,1,5,10,10.95.210.176,100,,,,,80,80,xzgxdli3,0.65,0,0.35,0,0.9,0.1
5,zf1heloz,fsix,1,5,7,10.95.210.176,100,,,,,81,81,xzgxdli3,0.65,0,0.35,0,0.9,0.1
5,zf1heloz,fsix,1,5,7,10.95.210.176,100,,,,,82,82,xzgxdli3,0.65,0,0.35,0,0.9,0.1
5,zf1heloz,fsix,1,5,7,10.95.210.176,100,,,,,83,83,xzgxdli3,0.05,0,0.95,0.5,0.5,0
5,zf1heloz,fsix,1,5,6,10.95.210.176,100,,,,,84,84,xzgxdli3,0.05,0,0.95,0.5,0.5,0
5,zf1heloz,fsix,1,5,5,10.95.210.176,100,,,,,85,85,xzgxdli3,0.05,0,0.95,0.5,0.5,0
6,7g94lzf1,snineteen,1,6,29,10.61.178.138,100,,,,,1,11,xzgxdli3,0.95,0,0.05,0.5,0.5,0
6,7g94lzf1,snineteen,1,6,25,10.61.178.138,100,,,,,2,13,xzgxdli3,0.9,0,0.1,0.5,0.5,0
6,7g94lzf1,snineteen,1,6,35,10.61.178.138,68,,,,,3,77,xzgxdli3,0.85,0,0.15,0.5,0.5,0
6,7g94lzf1,snineteen,1,6,16,10.61.178.138,75,,,,,4,55,xzgxdli3,0.8,0,0.2,0.5,0.5,0
